a_shaped_generator 10987.5 25032.899999999998 40571.5 57319.5 73924.1 91961.90000000001 109750.8 127095.8 145454.6 164523.5 183165.2 202375.2 
v_shaped_generator 10954.599999999999 24760.300000000003 39604.5 55289.899999999994 71404.5 88002.0 105039.79999999999 122041.3 139735.3 157476.8 175441.19999999998 193808.1 

numbers_of_elements 250 500 750 1000 1250 1500 1750 2000 2250 2500 2750 3000 
random_generator 0.0024611600674688816 0.005621910095214844 0.00925650002900511 0.013292679982259869 0.01644078001845628 0.020548079931177198 0.02445915995631367 0.028385599981993435 0.03272481004241854 0.03702019997872412 0.04033353996928781 0.04521734998561442 
increasing_generator 0.0025323300622403623 0.005237620021216571 0.00844830002170056 0.01155365004669875 0.015134080057032406 0.021570890001021324 0.02213938997592777 0.026052320003509523 0.030366240022704005 0.03384609997738153 0.0375037599587813 0.041182410018518564 
decreasing_generator 0.0025363300228491426 0.006110450020059943 0.009719809959642589 0.013290440035052597 0.01822565998882055 0.022729130019433795 0.026184869930148125 0.030204970040358603 0.03362369001843035 0.04003141997382045 0.04296523993834853 0.04791629002429545 
a_shaped_generator 0.0024393000174313785 0.005535510019399226 0.009267320041544735 0.013866510055959225 0.016944450000301002 0.021243409928865732 0.025114219961687924 0.029872810002416372 0.0330011899350211 0.03800967996940017 0.042883150023408236 0.047043639980256555 
v_shaped_generator 0.002339359978213906 0.005502590001560748 0.009083769982680678 0.012782710022293031 0.016358240018598737 0.020638190023601056 0.024053820013068616 0.028550029965117574 0.032311350014060734 0.03658534004352987 0.040817530010826886 0.045014069974422456 

